12.648196	61.0248   	60.4757   	60.3889   	60.3694   	0.405806  	0.251941  	0.14323   	0.148182  	0.137935  
12.648236	61.0251   	60.476    	60.3892   	60.3697   	0.405808  	0.251942  	0.143231  	0.148182  	0.137936  
12.648277	61.0255   	60.4763   	60.3895   	60.37     	0.405811  	0.251943  	0.143231  	0.148183  	0.137937  
12.648318	61.0258   	60.4767   	60.3898   	60.3703   	0.405813  	0.251945  	0.143232  	0.148184  	0.137938  
12.648359	61.0261   	60.477    	60.3901   	60.3706   	0.405815  	0.251946  	0.143233  	0.148184  	0.137938  
12.648400	61.0264   	60.4773   	60.3905   	60.371    	0.405817  	0.251947  	0.143233  	0.148185  	0.137939  
12.648441	61.0268   	60.4776   	60.3908   	60.3713   	0.40582   	0.251948  	0.143234  	0.148186  	0.13794   
12.648481	61.0271   	60.478    	60.3911   	60.3716   	0.405822  	0.25195   	0.143235  	0.148186  	0.13794   
12.648522	61.0274   	60.4783   	60.3914   	60.3719   	0.405824  	0.251951  	0.143236  	0.148187  	0.137941  
12.648563	61.0278   	60.4786   	60.3918   	60.3723   	0.405826  	0.251952  	0.143236  	0.148188  	0.137942  
12.648604	61.0281   	60.4789   	60.3921   	60.3726   	0.405829  	0.251954  	0.143237  	0.148188  	0.137942  
12.648645	61.0284   	60.4792   	60.3924   	60.3729   	0.405831  	0.251955  	0.143238  	0.148189  	0.137943  
12.648685	61.0287   	60.4796   	60.3927   	60.3732   	0.405833  	0.251956  	0.143238  	0.14819   	0.137944  
12.648726	61.0291   	60.4799   	60.393    	60.3735   	0.405835  	0.251957  	0.143239  	0.14819   	0.137944  
12.648767	61.0294   	60.4802   	60.3934   	60.3739   	0.405838  	0.251959  	0.14324   	0.148191  	0.137945  
12.648808	61.0297   	60.4805   	60.3937   	60.3742   	0.40584   	0.25196   	0.143241  	0.148192  	0.137946  
12.648849	61.0301   	60.4808   	60.394    	60.3745   	0.405842  	0.251961  	0.143241  	0.148193  	0.137947  
12.648889	61.0304   	60.4812   	60.3943   	60.3748   	0.405844  	0.251963  	0.143242  	0.148193  	0.137947  
12.648930	61.0307   	60.4815   	60.3947   	60.3752   	0.405847  	0.251964  	0.143243  	0.148194  	0.137948  
12.648971	61.0311   	60.4818   	60.395    	60.3755   	0.405849  	0.251965  	0.143243  	0.148195  	0.137949  
12.649012	61.0314   	60.4821   	60.3953   	60.3758   	0.405851  	0.251966  	0.143244  	0.148195  	0.137949  
12.649053	61.0317   	60.4825   	60.3956   	60.3761   	0.405853  	0.251968  	0.143245  	0.148196  	0.13795   
12.649093	61.032    	60.4828   	60.3959   	60.3764   	0.405856  	0.251969  	0.143246  	0.148197  	0.137951  
12.649134	61.0324   	60.4831   	60.3963   	60.3768   	0.405858  	0.25197   	0.143246  	0.148197  	0.137951  
